"filename","url","format","width","height","bytes"
"Copy of Fountain Fairy","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760979212/home/camo/new/beloveful.com/public/Website%20beloveful.com/Workshop%20Photos/Copy%20of%20Fountain%20Fairy.jpg","jpg","960","1440","1321462"
