"filename","url","format","width","height","bytes"
"CHI-MeniasTony_12","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760978680/home/camo/new/beloveful.com/public/Website%20beloveful.com/Erasing%20Borders/CHI-MeniasTony_12.jpg","jpg","1440","960","1032935"
