"filename","url","format","width","height","bytes"
"beloveful logo inverted 75_ opacity","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760978556/home/camo/new/beloveful.com/public/Website%20beloveful.com/Logo/beloveful%20logo%20inverted%2075_%20opacity.jpg","jpg","1313","364","30043"
