"filename","url","format","width","height","bytes"
"benq","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760979052/home/camo/new/beloveful.com/public/Website%20beloveful.com/clients/benq.png","png","2000","1200","190581"
