"filename","url","format","width","height","bytes"
"Beloveful black transparent","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760979296/home/camo/new/beloveful.com/public/Website%20beloveful.com/Logo/Beloveful%20black%20transparent.png","png","7006","1930","978437"
