"filename","url","format","width","height","bytes"
"Vietnam-DSCF8153 copy","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760978839/home/camo/new/beloveful.com/public/Website%20beloveful.com/Erasing%20Borders/Vietnam-DSCF8153%20copy.jpg","jpg","720","1080","771150"
