"filename","url","format","width","height","bytes"
"Tony Menias - Two Girls in Window","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760979362/home/camo/new/beloveful.com/public/Website%20beloveful.com/Erasing%20Borders/Tony%20Menias%20-%20Two%20Girls%20in%20Window.jpg","jpg","864","1080","689425"
