"filename","url","format","width","height","bytes"
"PAL-DSCF3675 copy","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760979367/home/camo/new/beloveful.com/public/Website%20beloveful.com/Erasing%20Borders/PAL-DSCF3675%20copy.jpg","jpg","720","1080","784423"
