"filename","url","format","width","height","bytes"
"Copy of CHI-0871","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760978884/home/camo/new/beloveful.com/public/Website%20beloveful.com/Workshop%20Photos/Copy%20of%20CHI-0871.jpg","jpg","1440","810","1274697"
