"filename","url","format","width","height","bytes"
"Time_Magazine_logo.svg","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760978611/home/camo/new/beloveful.com/public/Website%20beloveful.com/clients/Time_Magazine_logo.svg.png","png","1024","316","23015"
