"filename","url","format","width","height","bytes"
"Copy of CHI-Cafe-","https://res.cloudinary.com/dvwdoezk1/image/upload/v1760977340/home/camo/new/beloveful.com/public/Website%20beloveful.com/Workshop%20Photos/Copy%20of%20CHI-Cafe-.jpg","jpg","1440","960","740445"
